pred_precio_log,precio_pred,id
5.2012124,181.49,829229988526268828
4.868327,130.1,829532617040457040
5.3409524,208.71,830185047687116552
3.3628824,28.87,830321726832251317
4.3692107,78.98,831007929858994860
5.072153,159.52,831235726906692996
4.8581576,128.79,831517348231070215
5.6294518,278.51,831558265423916119
5.745333,312.73,831561069455931914
5.6364245,280.46,831570329415120082
5.693408,296.9,831581859522867170
5.8105717,333.81,831586712720484973
5.7175727,304.17,831589900791249424
5.713596,302.96,831604568888993495
5.716672,303.89,831610409143810623
5.7716002,321.05,831619664657630497
5.7161837,303.74,831622006612921976
5.7481246,313.6,831625091655529974
5.7239766,306.12,831627620790687752
5.817586,336.16,831629978349047419
5.677423,292.2,831633641777873566
5.711541,302.34,831643034759332840
5.6723714,290.72,831665763306998611
4.2359195,69.13,831692089241282910
4.4156656,82.74,831741163110613541
5.728191,307.41,831769648286137814
4.191278,66.11,832731627233955844
4.7126427,111.35,833758077040934199
3.458243,31.76,833785836813664135
4.370539,79.09,833787902115935031
4.136492,62.58,833919307089708848
3.307837,27.33,833922857958568998
4.797392,121.19,834003544714995061
3.4809494,32.49,834086487902792595
4.202478,66.85,834486288682448215
3.9145744,50.13,834828175654382966
5.806352,332.4,835042375571535199
4.461736,86.64,835266300536398212
4.663482,106.0,835315269684032583
3.2797656,26.57,835412853868981665
4.179638,65.34,835502312765796240
5.8553414,349.09,836117118064159934
5.513241,247.95,836146444747937593
5.459469,234.97,836166931901863016
5.4451485,231.63,836176890862642568
5.600951,270.68,836651465284550703
5.370494,214.97,836660142488581311
5.223568,185.6,836698138431476909
5.0057125,149.26,836715488294825056
5.1041894,164.71,836758207024950670
5.1978855,180.89,837070705628083445
4.871985,130.58,837414976423760810
3.6639867,39.02,837564538304403751
5.3284626,206.12,838193088394057422
5.006082,149.32,838897772059761415
5.408499,223.3,838903968438826965
4.5538745,95.0,839578153602773729
4.0092654,55.11,839804124481231175
5.5978055,269.83,840676064327687725
3.3863857,29.56,840704002914388485
4.5447955,94.14,841125138565676286
5.5382867,254.24,841138180239142908
5.487351,241.62,841156161628075641
5.5117335,247.58,841158773896788722
5.437359,229.83,841169208815553690
5.452516,233.34,841171281732086515
5.4769354,239.11,841172740128200954
4.843382,126.9,841270222050971097
4.508711,90.8,841808320113193546
5.9675484,390.55,841891002383960277
4.3884573,80.52,841953654910796432
4.419227,83.03,842050019993788642
3.973471,53.17,842141648042088752
5.048002,155.71,842454240503263194
5.5597215,259.75,842556232536835762
4.9096413,135.59,842645685874422041
5.351782,210.98,842692205814831591
5.447862,232.26,842698541863249610
4.9862027,146.38,843268032766273067
5.7891197,326.73,843279417183729246
4.987801,146.61,843299648934012591
4.960026,142.6,843913168080940293
5.455049,233.94,843945221088165655
5.5352373,253.47,843949412400054866
5.447127,232.09,843952669011612524
5.465538,236.4,843955781235813654
5.4600945,235.12,843958966193962145
5.472284,238.0,843969906340356764
5.51904,249.4,843971856986105800
5.4548693,233.89,843974646854006301
5.5445447,255.84,843975708540678323
5.5360503,253.67,843977290599073493
5.4751525,238.69,843979339468649774
4.953475,141.67,844000308449536253
4.4454584,85.24,844093949660295889
4.566078,96.17,844093965758564229
5.677479,292.21,844150109979804232
4.83011,125.22,844209095807148520
4.8035417,121.94,844212684120036325
4.6562905,105.24,844215694042931691
4.1581483,63.95,844295287421356508
4.5961547,99.1,844801862778295124
5.77275,321.42,845010610218630445
4.330463,75.98,846004853225449054
5.4674535,236.86,846093318788581404
5.5678306,261.87,846121214346059366
5.555814,258.74,846128345212277338
5.558185,259.35,846131299901940313
5.257475,192.0,846184430918401507
4.509065,90.84,846198588008748382
5.1842446,178.44,846199567435612629
3.6560895,38.71,846312137583081003
5.781986,324.4,846345174569649397
5.156784,173.61,846439358945384935
5.1487284,172.21,846469130159519163
4.682464,108.04,846733523693065296
4.4704766,87.4,846955622593972871
4.740638,114.51,847022020801794310
4.704745,110.47,847022433196784936
5.6156116,274.68,847582655112925959
5.626715,277.75,847584772999149323
4.409798,82.25,847746331271185230
3.6111152,37.01,848279467560451212
5.344588,209.47,848326631922310590
5.830047,340.37,848326797901196254
4.3308625,76.01,848421874993561712
4.9535,141.67,848429016983911763
4.5221734,92.04,848464104678517999
4.446988,85.37,848468185492898576
4.9085073,135.44,848474193698715561
4.948992,141.03,848479459435375441
4.9089165,135.49,848482705451807922
5.140641,170.83,848973713586706766
5.540967,254.92,849007044170497900
5.7945886,328.52,849010473355090427
5.1432786,171.28,849018981310314253
5.6295204,278.53,849022033420311498
5.141899,171.04,849033323113738402
5.128087,168.69,849042635414662644
4.3426127,76.91,849327019076693543
4.3092866,74.39,849327140939998735
4.263092,71.03,849327243561282742
4.259423,70.77,849327508408447831
5.9800415,395.46,849729562695392039
3.3829856,29.46,849754301192450068
3.3953965,29.83,849766718986751579
6.251943,519.02,849950707540307230
4.336494,76.44,849983909750726331
5.1400204,170.72,850440107756355032
4.2797327,72.22,850489459842549566
3.362566,28.86,850672884109701527
4.3473964,77.28,850775172175339315
5.6745367,291.35,850809204411871358
4.72026,112.2,851129836860354142
5.5151997,248.44,851216551322174198
5.1766996,177.1,851265733640457028
5.207816,182.69,851285541984761369
5.6635437,288.17,851338570959638862
5.4316454,228.52,851911097971135596
5.40068,221.56,851915866327878909
5.258058,192.11,851936940352286777
3.680633,39.67,852033223528596114
3.917969,50.3,852625767205576519
5.038325,154.21,853010489015640978
5.583019,265.87,853120162211750138
5.3606477,212.86,853301099511752579
3.8963287,49.22,853308464066917357
3.9919312,54.16,853308945864923338
4.250014,70.11,853309287114579040
4.260461,70.84,853310029967760481
4.4220304,83.27,853408996811703076
5.083076,161.27,853430010762388729
3.367166,29.0,853514700958359994
3.644925,38.28,853518643882329572
3.538428,34.41,853527993409105107
3.562843,35.26,853531579003592623
3.552104,34.89,853534785213194265
4.4033303,81.72,854048385743318973
5.2295675,186.71,854087024835801091
5.1099863,165.67,854110119617984784
4.6424217,103.8,854114305743770449
4.844647,127.06,854288068463600293
6.1274834,458.28,854330154663960073
6.070323,432.82,855164625363722926
5.6041546,271.55,855172478484725710
4.5030055,90.29,855533984297803883
4.385077,80.24,855580937560836903
4.237478,69.23,856176326005755013
4.747164,115.26,856261893944146194
5.353077,211.26,856274242033285761
4.6442,103.98,856317793109856777
5.8011255,330.67,856379874708120145
5.541446,255.05,856382835813864923
5.6048846,271.75,856386047310830703
5.5879426,267.19,856388752094710465
4.9437995,140.3,856454824638445886
3.4981105,33.05,856868682384168220
4.001632,54.69,856894653746283160
4.873262,130.75,856916486034703586
5.642363,282.13,856935325654137282
4.09032,59.76,857695774743141523
5.928956,375.76,857711857134268021
5.672976,290.9,857821733672075843
6.6368837,762.71,857836058011402072
4.8075976,122.44,857889883015965630
4.7816515,119.3,857928343704983095
4.3821588,80.01,859482685292749420
5.7941666,328.38,859519754434238612
5.4280696,227.71,859815744311025799
4.708541,110.89,860083988811708803
5.699476,298.71,860194931823420485
3.4792242,32.43,860534483636601786
3.4741178,32.27,861272139788487939
5.0000906,148.43,861390162997055394
4.7408433,114.53,861395271309663032
5.55499,258.52,861468080081786642
5.468067,237.0,861468378311404102
5.539125,254.46,861468518093459504
5.53663,253.82,861468696267301816
4.652652,104.86,861526586956745993
4.1763434,65.13,861570208990568590
5.1804585,177.76,861994015168457984
4.8835406,132.1,862054419568869297
4.8849497,132.28,862063344961152510
5.009467,149.82,862122500288513146
4.7342877,113.78,862152707095802717
5.1026554,164.46,862192532041467883
3.327528,27.87,862217840503293343
4.1417394,62.91,862228497483394817
3.366921,28.99,862229909042584298
3.3707306,29.1,862238285356864780
4.827445,124.89,862261644630026259
4.12423,61.82,862268536925634118
5.4434214,231.23,862373829479914414
5.403783,222.25,862383034084454453
4.378418,79.71,862638519059847172
5.3604264,212.82,862747800117931050
4.652489,104.85,862747805882838819
5.63336,279.6,862747820432662167
5.6718845,290.58,862748520513761104
4.480538,88.28,862801930169662775
3.7362435,41.94,862986225502778713
5.70433,300.16,863101533669269464
4.7670217,117.57,863686391692795517
4.383854,80.15,864965322373310547
5.412771,224.25,865591330776338545
4.0920696,59.86,866379449214078863
3.929764,50.89,867038934631734200
6.208759,497.08,867256504774715226
3.980578,53.55,867469789437779479
3.8880002,48.81,867483270861417089
3.7539155,42.69,867491877167369805
3.9097967,49.89,867497334063139586
3.7785337,43.75,867503669308965709
4.842316,126.76,867916540558173656
5.17434,176.68,867984875122945954
4.5334797,93.08,867997050928901720
3.9726026,53.12,868004015361889684
4.904175,134.85,868564073760096193
4.8964734,133.82,868566012394647711
5.2565165,191.81,868710229031018787
3.531208,34.17,868739395088729880
3.6635764,39.0,868767942556112420
5.4964657,243.83,868889918524244661
5.260703,192.62,869274564066862094
3.794283,44.45,869379273049534125
4.2624235,70.98,869385081921744655
5.7944493,328.47,869586123125988656
5.4310174,228.38,870183927132093334
4.900121,134.31,870203181923574445
5.9658275,389.88,870911753083476226
5.096341,163.42,871077661669950433
5.1607337,174.29,871078390277501489
5.5497737,257.18,871464154915728576
6.4760275,649.39,871663364915243450
5.4863133,241.37,872099397554158301
5.4269342,227.45,872105351215494572
5.462781,235.75,872107529568771640
5.4110847,223.87,872110218004744489
5.747955,313.55,872162423375135957
5.416979,225.2,872165108294389261
5.807515,332.79,872166812392538323
5.7259398,306.72,872170446633624895
5.4861865,241.34,872172332851407955
5.6970067,297.97,872175361257108404
5.4444513,231.47,872177389324953950
5.6690483,289.76,872178953312486557
5.430493,228.26,872181409882167414
5.4005675,221.53,872184874368220311
5.6373115,280.71,872245744798771752
4.1583037,63.96,872253253727011652
5.1796784,177.63,872541472873715729
4.6187267,101.36,872867160496372562
5.438151,230.02,872875436492286293
4.0627084,58.13,873639356629256542
5.4736586,238.33,875950395836707541
4.1910715,66.09,876578478722451238
4.5229683,92.11,876624949993486661
5.615759,274.72,877302463715778172
5.3818994,217.43,877340781533750548
4.348171,77.34,877462448942717527
5.039025,154.32,877479728510994412
5.2785716,196.09,877483571159475574
4.426364,83.63,877621988007424535
4.6100783,100.49,878170191503760216
4.4239078,83.42,878220084249844468
4.28064,72.29,878300852633896540
5.914548,370.39,878623540144520037
5.5967565,269.55,878658347316285621
5.7709155,320.83,878728778961354759
5.5912457,268.07,878745920653835415
5.4923472,242.83,878746003499728024
5.5451674,256.0,878759262826963543
5.6172953,275.14,878802065364259765
5.80747,332.78,878813716760200926
5.552412,257.86,879485762386282670
5.288221,197.99,879504994747416033
5.5605497,259.97,879509664098716584
5.3335805,207.18,879512145874994095
5.867229,353.27,879517855622722737
4.769933,117.91,879807632558758053
4.589049,98.4,881535029108782868
5.561054,260.1,881663941105028125
5.360674,212.87,881827237241010174
3.8580155,47.37,881884096628140142
5.248303,190.24,881966633360232912
5.6186543,275.52,882010699402239840
5.0637317,158.18,882353664235353670
4.288366,72.85,882359174970686932
5.1461434,171.77,882386616914940777
5.1774826,177.24,882388227760570307
5.4593897,234.95,882388632937816394
5.1615543,174.44,882437320595632747
5.8455057,345.68,883016554043252552
5.4374895,229.86,883024011378948768
5.4682636,237.05,883026035223307093
5.4896536,242.17,883028991185379514
5.8419237,344.44,883029991890080027
4.550399,94.67,883174837995457486
5.9446855,381.72,883301958082160863
4.453639,85.94,883319106979543240
4.0498734,57.39,883423381467216597
3.2957168,27.0,883524014555399743
4.2183266,67.92,883764616202072357
3.5034869,33.23,883817860096297350
5.727883,307.32,883898689850502446
4.7195024,112.11,883905409222340722
5.6611495,287.48,884078086336141232
5.318157,204.01,884105861701429512
6.0429115,421.12,884579826623680402
4.396948,81.2,884719616177617114
4.736928,114.08,886126919465813744
5.102676,164.46,886146358989985111
4.2645144,71.13,886177538775360481
4.8865843,132.5,886317613312767079
5.8601723,350.78,886597154867284252
4.2466483,69.87,886630687937676663
5.1125116,166.09,886832315229469217
3.5604117,35.18,886834428852357030
5.264461,193.34,886838723814651944
5.6369724,280.61,886849936033572375
5.0459924,155.4,887322676611702505
5.2353477,187.79,887395817973157589
4.121515,61.65,887412384681946556
4.682957,108.09,887428685665002643
5.3421416,208.96,887453613248730771
4.6450157,104.07,887503297873349393
5.0877943,162.03,887580167462263708
5.3276453,205.95,888070459646437490
4.8750224,130.98,888130951023576617
4.55718,95.31,888172152214096189
4.87649,131.17,888797321692257265
5.3362684,207.74,888990771309381998
5.7935624,328.18,889011707152741256
3.9505289,51.96,889748772725018589
3.9538453,52.14,889750485634717545
3.926358,50.72,889751916500955263
5.77055,320.71,889908984951736675
5.2761383,195.61,889929441198615174
4.3412786,76.81,890378751957161373
4.2733493,71.76,890524288380414679
3.9603715,52.48,891046061627946435
4.1845756,65.67,891046832451764905
3.852478,47.11,891051951717302761
4.1168613,61.37,891052715039299529
4.684848,108.29,891064970980112015
3.996432,54.4,891123603497723481
3.457222,31.73,891320704340829625
4.094004,59.98,891726615134385623
5.814838,335.24,891762287658652673
4.5756187,97.09,891810611370540254
5.1667614,175.35,891868251094082038
5.47377,238.36,891906202715116399
4.9669166,143.58,891974438953878604
5.5952716,269.15,892456953733077314
5.4890947,242.04,892539647686596617
5.357265,212.14,892769900930148298
5.1594305,174.07,893208835785006190
5.3508425,210.79,893267753063619827
4.538422,93.54,893296330095494557
4.846432,127.29,893375390638296879
4.222673,68.22,893812096423898995
4.63254,102.77,894057592452242973
4.737582,114.16,894107058804472019
4.5007615,90.09,894236936120977704
4.447719,85.43,894608500138591486
5.2040625,182.01,894925971613112298
4.559024,95.49,895409765402118180
4.2377048,69.25,895597770319813755
5.3720546,215.3,895627387344684828
5.416294,225.04,896101518808265820
3.8730822,48.09,896271282879737820
4.53715,93.42,896284371144267389
5.987611,398.46,896847329247516825
3.9611824,52.52,897108416622306240
4.3869286,80.39,897642205362895900
4.676604,107.4,897702795564152772
5.8088884,333.25,897932854878269795
6.336589,564.87,898224815241042753
5.865467,352.65,898225407397504275
5.6588726,286.83,898225612303810666
5.6092353,272.94,898276757093957812
4.8423953,126.77,898314756990084740
4.1426907,62.97,898401404834888386
5.3707848,215.03,898410022671225187
5.425204,227.06,898412434567537749
5.1503057,172.48,898560962298545613
5.4474297,232.16,898943786259930598
5.796026,328.99,899017028977792694
5.6852593,294.49,899017523131904526
6.1763487,481.23,899017850207792392
4.7846017,119.65,899145662508834585
5.3824105,217.55,899179673624436144
5.4130244,224.31,899245442811660718
5.555118,258.56,899292103075317653
5.3879995,218.77,899322797491777204
5.0991783,163.89,899337137645826708
3.8422682,46.63,899451106076133686
3.9686146,52.91,899469948585699133
3.8192096,45.57,899476156665540470
5.527987,251.64,899656745699012491
4.8035707,121.95,899762887673839233
4.7617607,116.95,899852424549269572
3.8299792,46.06,899873277553124971
3.8381994,46.44,899881580281840570
3.8412645,46.58,899892589958266165
5.210598,183.2,900433883197624838
3.7293253,41.65,901452112874617432
5.4299607,228.14,901906217677446977
5.334611,207.39,901919753219829860
4.1652737,64.41,901924322169072586
5.9152603,370.65,901929615446639614
5.5306907,252.32,901975079946382965
3.42695,30.78,901985833247628932
3.5015821,33.17,902217340660400299
4.3320675,76.1,902235852344475908
5.439157,230.25,902600124454162934
5.5136776,248.06,902616134023182966
5.534918,253.39,902633104127872054
4.8869433,132.55,902703827486435640
4.7386394,114.28,902755691095674088
4.5895,98.45,902980411553793887
4.252963,70.31,903014545988500534
4.1046147,60.62,903015923217871848
4.4971924,89.76,903288670213245947
3.7035728,40.59,903525109008916294
3.7036545,40.6,903603991923124260
4.265833,71.22,903619724350445213
4.296186,73.42,903624493529945274
5.80986,333.57,904257762419291262
3.2151053,24.91,904287660578943456
5.7042937,300.15,904304588900815879
3.221976,25.08,904362821827685330
4.2733,71.76,904763470640042260
5.540981,254.93,904821609155491360
5.2833757,197.03,904844403642967059
4.338564,76.6,904862039328156130
3.9886014,53.98,904927112309119983
5.939832,379.87,905531607109157699
5.8760166,356.39,905637759064564903
4.116132,61.32,905847175525517554
3.2741864,26.42,906291565619921881
2.7705512,15.97,906440016225374191
5.985011,397.43,906650586197090164
4.953218,141.63,907158424259819386
4.5371876,93.43,907355781673196572
4.622639,101.76,907728229086594277
5.0774536,160.37,907778859842876933
4.6576552,105.39,907836178703996464
5.2869563,197.74,907854078150085856
4.793881,120.77,907898214160688909
4.843781,126.95,907906726728044736
4.359949,78.25,907938129848073470
5.8015065,330.8,907987710292199983
3.597295,36.5,908069559190284971
5.706506,300.82,908407905833002407
5.274161,195.23,908473721469469422
4.0944014,60.0,908476290277539605
4.875722,131.07,908634521154622124
4.4376726,84.58,908765186657569121
3.32961,27.93,908776636461078374
4.713568,111.45,909087702399642381
5.6676908,289.37,909139364921539794
3.888313,48.83,909151498506541673
5.381732,217.4,909184810122925628
5.740762,311.3,909189011274625180
5.5158453,248.6,909197496371658400
5.776234,322.54,909219074809323749
3.8631861,47.62,909224507688938520
5.761135,317.71,909234706833331485
5.5916624,268.18,909236852416780922
5.5309763,252.39,909267217063835856
5.8048277,331.9,909267758481910084
5.166546,175.31,909268254188300159
5.5526342,257.92,909303159598031954
3.8607028,47.5,909307181111285581
5.433705,229.0,909315937234693602
3.9079068,49.79,909317749881690993
5.578619,264.71,909326201012984394
5.566034,261.4,909334215977511511
5.505794,246.11,909338248885393883
3.6869197,39.92,909414519283580256
3.9253092,50.67,909926771350916075
5.5463862,256.31,909968978800483846
3.901334,49.47,910061588515090604
3.8552778,47.24,910074657013280457
4.212406,67.52,910739791321716366
4.1128254,61.12,910741019392765829
4.2089567,67.29,910812056821496630
4.2389746,69.34,910837711741794133
4.805755,122.21,910841261983250037
3.8711872,48.0,910865996789469294
3.5561612,35.03,910924058783621663
3.3580558,28.73,911731838877962943
3.537513,34.38,911750447695579454
3.6608357,38.89,911760248671755598
3.5642824,35.31,911777461521193732
5.8457217,345.75,912316691776394062
5.4682856,237.05,912350610354182842
3.7428944,42.22,912457978095895151
3.5461411,34.68,912476482412804951
3.4892986,32.76,912487174979780727
3.4880145,32.72,912497356381646233
4.3818016,79.98,912762360525329588
5.299044,200.15,912850339460574437
5.114431,166.41,912890603958059096
5.033447,153.46,912891208631318553
5.4552894,233.99,913091646181146944
2.246126,9.45,913102185439858883
5.2441716,189.46,913581229263494529
4.4030304,81.7,913607509347614162
5.0274034,152.54,913663213086694002
3.6598418,38.86,914179197783106436
3.8740826,48.14,914296656017741427
4.288287,72.84,914350791211806118
3.587823,36.16,914417960158678182
5.5754175,263.86,914473339430968295
5.2912135,198.58,914629329246509292
5.6091647,272.92,914999023986720831
5.8477025,346.44,915032631480292375
4.417739,82.91,915168998112097836
5.6221485,276.48,915205387087324369
5.430832,228.34,915779396431225225
5.068026,158.86,915931918975649573
4.3935633,80.93,916422458155079837
6.1923943,489.02,916447665970561322
6.259263,522.83,916666677380821264
4.640901,103.64,916849701660562968
4.323439,75.45,917078880224154973
5.47734,239.21,917112190135966249
5.3914595,219.52,917273220919657946
4.400382,81.48,917290682728339909
5.1450195,171.57,917396257686702067
4.7884393,120.11,917836935353462866
5.163995,174.86,917998632556427823
5.2090793,182.93,918117677536029020
4.3935523,80.93,918519014203228567
3.2187002,25.0,918533025862099077
5.522982,250.38,918544457897734915
5.476892,239.1,918600386247154380
4.9957232,147.78,918630194487573224
4.793593,120.73,918666023981203752
3.9684818,52.9,918736357448950188
5.413259,224.36,918739060321709138
4.617442,101.23,918762684687811743
3.2698972,26.31,918889614981886838
4.8215537,124.16,918961284674886507
4.553057,94.92,919271086753452496
4.0017447,54.69,919315356320401315
3.887314,48.78,919326485614556116
3.84069,46.56,919333086947239101
5.5051217,245.95,919336823045462487
3.83734,46.4,919337853730100178
5.422912,226.54,919342004447565402
4.6960087,109.51,919362146487281443
4.592115,98.7,919648884905087453
4.2342873,69.01,919655789894011481
4.4559183,86.14,920046035260806442
4.61386,100.87,920046127298260640
5.660613,287.32,920171745064526765
3.4092777,30.24,920281458118251876
5.710012,301.87,920762877761307289
3.9483268,51.85,921610069244187126
4.1521297,63.57,921664662521762538
4.30854,74.33,921721126982785886
4.5035434,90.34,922243619325174966
4.7200613,112.18,922246946720483681
3.4706655,32.16,922352295485888189
3.398134,29.91,922371969980869401
5.4619565,235.56,922834282474074722
4.0268126,56.08,922988605015621388
4.0593033,57.93,922997679141473276
4.7175603,111.89,923002141532767340
4.5436544,94.03,923068665539162959
4.9401884,139.8,923093833270404978
5.404857,222.48,923104200853656154
5.411682,224.01,923118867334043435
5.378791,216.76,923138593666276519
5.4849033,241.03,923151771623130698
5.4305496,228.27,923156973191938012
4.1266327,61.97,923266629561319321
4.581502,97.66,923636209048606155
5.4491806,232.57,923657765607146854
5.3827486,217.62,923681098354044194
4.6183634,101.33,923730093948219848
4.443299,85.06,923949367865679642
5.1727858,176.41,923975451521480887
5.7041426,300.11,924350632464761061
5.2449284,189.6,924371359441890830
4.2326813,68.9,924443461802529866
4.465438,86.96,924445744037390186
4.7010217,110.06,924491954106490891
3.9874222,53.92,924500733192093482
3.2684166,26.27,924604000659891320
3.981561,53.6,924697577002393790
4.9746423,144.7,925094175402890422
4.5738835,96.92,925096537800224567
3.935532,51.19,925193865284919308
4.1772246,65.18,925319046707863327
4.570132,96.56,926021119843775923
4.2554784,70.49,927033567868640968
3.730622,41.71,927222069190996845
5.169442,175.82,927473141140817874
4.018189,55.6,927488281061647354
5.725802,306.68,927568566272136335
3.7194264,41.24,928062946438071942
3.544719,34.63,928069083115212573
4.920085,137.01,928171736971546786
3.161946,23.62,928655138806191772
3.5982819,36.54,928694975167882091
3.762565,43.06,928732245514416152
4.3550396,77.87,928818439522893811
5.6363587,280.44,928897023973317892
3.569694,35.51,929421699242376397
3.9913335,54.13,929632443710687267
5.194093,180.2,929812369748849366
4.026243,56.05,930056296715807458
5.555068,258.54,930147098892082565
5.7333307,309.0,930149360894866784
5.3305173,206.54,930227874924247960
6.2606544,523.56,930304173764709348
3.5429935,34.57,930423023825761698
5.3300066,206.44,930832834615462511
5.5746374,263.65,931591920999936286
5.725836,306.69,932056963203047601
4.8290367,125.09,932321308830770664
4.06417,58.22,932408838051849078
5.551498,257.62,932454660997786885
5.4045715,222.42,932569596868861320
5.607631,272.5,932711286818111942
4.7921243,120.56,932723887559658273
4.4639444,86.83,933051831227466200
5.7059107,300.64,933083341530233229
3.8640358,47.66,933103259866069235
3.810842,45.19,933170485394698500
3.8192859,45.57,933185799760621381
3.8184965,45.54,933205180280298929
3.820218,45.61,933212261972644585
3.819577,45.58,933219996528740254
4.37956,79.8,933221005875621154
5.66134,287.53,933253318140321820
4.0362515,56.61,933730731501741545
5.754478,315.6,933879881290496856
5.352028,211.04,933891189127664980
4.3347335,76.3,934446400665201377
4.505735,90.53,934447500013738811
4.7675843,117.63,934525261902922027
4.4886174,89.0,934562199421149361
4.547551,94.4,934569762956936202
3.6691287,39.22,934585210852616183
3.6849911,39.84,934608769183935397
4.4532294,85.9,934618458088578280
3.7247381,41.46,934628711884100070
4.4752336,87.82,934646479645425713
5.097136,163.55,934683721142756102
3.3721578,29.14,934690183460676973
4.5655756,96.12,934779540094729209
4.623592,101.86,934796857314156664
5.773902,321.79,935293020961594238
4.1124773,61.1,935316234633420936
5.3980045,220.97,935338608116852575
3.4266167,30.77,935340590559425882
3.899863,49.4,935358952557422895
3.8401904,46.53,936049105469737301
5.432787,228.79,936080678340256960
4.313698,74.72,936104848171276056
3.7074296,40.75,936259392376276915
5.9391656,379.62,936850951611349528
3.9678273,52.87,937019765114779825
3.7751775,43.61,937446547975748011
5.9994354,403.2,937447130141428110
3.760248,42.96,937493443970195803
5.8979225,364.28,937542443024225274
5.1461024,171.76,937572162260104747
4.4703526,87.39,937617371179082096
5.3715715,215.2,937642857795458726
4.7023153,110.2,937686808100576604
4.4772625,87.99,938151746844910519
4.0335402,56.46,938270646203287982
4.821635,124.17,938507926907787250
4.241685,69.52,938898698060793117
3.5157318,33.64,938919306966277072
4.356349,77.97,938985742501827154
4.2087607,67.27,938994434686499158
3.973281,53.16,939015578306198507
4.852342,128.04,939096729050903908
5.4298677,228.12,939501713361114343
5.3110895,202.57,939507374753425467
5.4564962,234.28,939516102896282631
5.400739,221.57,939520239602684472
5.3508782,210.79,939525192172727802
5.4668612,236.72,939534752713084100
5.3875113,218.66,939538445548154227
5.3178,203.93,939544926988227697
5.50814,246.69,939548143512422268
5.512434,247.75,939552306627561413
5.311836,202.72,939556762057369271
5.280841,196.54,939560896311356928
5.4465494,231.96,939564695547360204
5.454417,233.79,939568421768895171
5.3399787,208.51,939572663682346555
5.4411397,230.7,939575855227520621
4.3252807,75.59,939600141560445580
4.290509,73.0,939603272645066734
4.416243,82.78,939645761991465289
3.8432195,46.68,939701824155647610
4.59218,98.71,939710280509284071
4.4418306,84.93,939773821914705441
4.3259025,75.63,940229986942958749
3.3850417,29.52,940238870732027564
3.8275306,45.95,940472826238472559
3.8638217,47.65,940481414217442265
5.859614,350.59,940930879956130147
5.598205,269.94,940948838592461031
5.893062,362.51,941144778839882076
6.614194,745.6,941267843854689530
4.2264795,68.48,941698626191729518
6.160611,473.72,941853655660341750
5.893784,362.78,941859400236900164
4.0660157,58.32,942382012883711649
5.946701,382.49,942511677079573346
3.8510559,47.04,942560592262420860
5.026234,152.36,942657281530434494
4.623518,101.85,942672423478226732
4.2732363,71.75,942800380975285125
4.8259373,124.7,942854843507904426
3.300204,27.12,942893085239347384
3.9691975,52.94,943206171730257296
3.7793949,43.79,943234676749296476
4.399987,81.45,943329662348700324
7.488529,1787.42,943385348921192425
5.626558,277.7,943404193332578292
4.6786957,107.63,943447737644294878
4.3916516,80.77,943448925302565569
4.975878,144.88,943468988781752665
4.416413,82.8,943651566572829741
5.882762,358.8,943928658717986567
4.0332456,56.44,944013906629289330
4.2863903,72.7,944163220931663246
5.4139543,224.52,944626922730964974
5.707052,300.98,944897448093933754
4.4595757,86.45,945371796339088145
4.532488,92.99,945481607442013790
5.6239266,276.97,945495341569015960
5.022655,151.81,945501913718978288
3.2394621,25.52,945703434334242640
4.1673284,64.54,945797850238255495
4.70132,110.09,946861589663604334
6.0187106,411.05,947565841810448357
4.886238,132.45,947629990340321360
4.9866986,146.45,947671696524874022
4.866199,129.83,947676097371723802
5.593593,268.7,947681597636900556
4.431377,84.05,947719987546685726
4.4843426,88.62,947758194949123913
4.778561,118.93,947778844710091627
5.523165,250.43,947858172147696401
4.689445,108.79,947985383407006492
4.5660973,96.17,948237399343682666
4.615298,101.02,948262557163570497
5.086306,161.79,948398658448853664
4.853151,128.14,948439111931463044
4.267249,71.33,948495927189208543
4.956457,142.09,949028253684379852
4.7395606,114.38,949209271410491405
4.8440094,126.98,949211273896960379
5.7249894,306.43,949514110183931099
4.4835825,88.55,949770371381406754
5.4578223,234.59,949816633365792295
6.0818334,437.83,949836364257222720
4.8107023,122.82,949858217021025191
4.3805428,79.88,949876366227456703
3.9036703,49.58,949980612930869561
3.7062547,40.7,949987822724422726
4.080829,59.19,950060781957530941
4.1423817,62.95,950576660728939537
3.5756826,35.72,951408034737438401
5.3475056,210.08,951626782249289175
4.1972265,66.5,952055409999207280
5.027002,152.48,952065554967458795
5.6598864,287.12,952609827495209798
6.3160825,553.4,952657166843329445
5.6910744,296.21,952739333759618899
5.460393,235.19,952758811475652630
4.719845,112.15,953012152701065503
4.7429023,114.77,953485885241535354
4.533958,93.13,953555885037252263
5.4408894,230.65,953562876536861662
4.902115,134.57,954202232613172787
3.269583,26.3,954355959426578206
3.3405433,28.23,954360117919066687
3.3572485,28.71,954366273295611680
5.804865,331.91,954772148506393563
4.712027,111.28,954796343752198923
4.2379465,69.27,954814881548306421
4.7758183,118.61,954847060686030490
4.609504,100.43,954938929443569769
5.606085,272.08,954984076562279554
5.3675437,214.34,955509720693249820
4.063854,58.2,955516514096554042
4.0856814,59.48,955522996661451088
4.0910144,59.8,955527153472765103
4.4586544,86.37,955665251682918495
4.2245436,68.34,955679650897391576
